,subject,task,domain,response_rate,percent_lottery,percent_risk,percent_ambiguity,conf_1,conf_2,conf_3,conf_4,negLL,gamma,beta,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
82,p0082,CRDM,gain,1.0,0.8214285714285714,0.7285714285714285,0.9761904761904762,112,0,0,0,20.37725596884817,8.0,-4.167,1.5483542073425849,1,-20.37725596884817,-77.63248422271387,46.75451193769634,50.19150968028653,0.7375163738108724,0.9017857142857143,0.6696487725435971,p0082/crdm/p0082_crdm_gain_model_fit.eps
83,p0083,CRDM,gain,1.0,0.8214285714285714,0.7142857142857143,1.0,112,0,0,0,20.44101714214456,8.0,-4.167,1.536803369643249,1,-20.44101714214456,-77.63248422271387,46.88203428428912,50.319032026879306,0.7366950530205514,0.9017857142857143,0.667070576492801,p0083/crdm/p0083_crdm_gain_model_fit.eps
84,p0084,CRDM,gain,1.0,0.8035714285714286,0.6857142857142857,1.0,112,0,0,0,22.64634662507368,8.0,-4.167,1.4902755288113494,1,-22.64634662507368,-77.63248422271387,51.29269325014736,54.729690992737545,0.7082877502656579,0.8839285714285714,0.6569931649008021,p0084/crdm/p0084_crdm_gain_model_fit.eps
85,p0085,CRDM,gain,1.0,0.7678571428571429,0.7,0.8809523809523809,112,0,0,0,28.055528938116048,8.0,-0.23279042692950264,1.5186839087609791,1,-28.055528938116048,-77.63248422271387,62.111057876232096,65.54805561882229,0.6386109601023497,0.8482142857142857,0.6630874928088136,p0085/crdm/p0085_crdm_gain_model_fit.eps
86,p0086,CRDM,gain,1.0,0.7857142857142857,0.7285714285714285,0.8809523809523809,112,0,0,0,23.80470641257657,8.0,-0.2752753790112601,1.5913962794705896,1,-23.80470641257657,-77.63248422271387,53.60941282515314,57.04641056774333,0.6933666795424828,0.8571428571428571,0.6795231885561166,p0086/crdm/p0086_crdm_gain_model_fit.eps
87,p0087,CRDM,gain,1.0,0.7946428571428571,0.7428571428571429,0.8809523809523809,112,0,0,0,24.372757222195087,8.0,-0.3510117101966236,1.571994824476936,1,-24.372757222195087,-77.63248422271387,54.745514444390174,58.18251218698036,0.6860495002031114,0.875,0.6750201628747745,p0087/crdm/p0087_crdm_gain_model_fit.eps
88,p0088,CRDM,gain,1.0,0.7767857142857143,0.7142857142857143,0.8809523809523809,112,0,0,0,25.9672753624647,8.0,-0.5035110020637178,1.5359358123766282,1,-25.9672753624647,-77.63248422271387,57.9345507249294,61.37154846751959,0.6655101840104822,0.8571428571428571,0.6668781614635811,p0088/crdm/p0088_crdm_gain_model_fit.eps
89,p0089,CRDM,gain,1.0,0.7857142857142857,0.7,0.9285714285714286,112,0,0,0,24.702906249312935,8.0,-1.2673163948660022,1.5274724984520363,1,-24.702906249312935,-77.63248422271387,55.40581249862587,58.84281024121606,0.6817967826658147,0.8660714285714286,0.6650100875057671,p0089/crdm/p0089_crdm_gain_model_fit.eps
90,p0090,CRDM,gain,1.0,0.625,0.7,0.5,112,0,0,0,34.78558926375311,8.0,1.3244926898269185,1.561359568143753,1,-34.78558926375311,-77.63248422271387,75.57117852750622,79.00817627009641,0.5519196685248484,0.8392857142857143,0.7244866193663744,p0090/crdm/p0090_crdm_gain_model_fit.eps
91,p0091,CRDM,gain,1.0,0.6339285714285714,0.7,0.5238095238095238,112,0,0,0,38.11251848920825,8.0,1.2472017715208863,1.4989656768009785,1,-38.11251848920825,-77.63248422271387,82.2250369784165,85.66203472100669,0.509064808748485,0.8571428571428571,0.6949433713073575,p0091/crdm/p0091_crdm_gain_model_fit.eps
92,p0092,CRDM,gain,1.0,0.6607142857142857,0.7142857142857143,0.5714285714285714,112,0,0,0,33.441282557581594,8.0,1.2012630215266134,1.5767996463796203,1,-33.441282557581594,-77.63248422271387,72.88256511516319,76.31956285775338,0.5692359597608074,0.8571428571428571,0.7097506757752605,p0092/crdm/p0092_crdm_gain_model_fit.eps
93,p0093,CRDM,gain,1.0,0.6428571428571429,0.7,0.5476190476190477,112,0,0,0,35.735300010890136,8.0,1.1978592599467834,1.5361554289232984,1,-35.735300010890136,-77.63248422271387,77.47060002178027,80.90759776437046,0.5396862490143703,0.8392857142857143,0.6978722574067284,p0093/crdm/p0093_crdm_gain_model_fit.eps
94,p0094,CRDM,gain,1.0,0.6428571428571429,0.7,0.5476190476190477,112,0,0,0,34.14217019887309,8.0,1.2534179054554466,1.5707937087075095,1,-34.14217019887309,-77.63248422271387,74.28434039774618,77.72133814033637,0.5602076818651682,0.8571428571428571,0.7163388852146264,p0094/crdm/p0094_crdm_gain_model_fit.eps
95,p0095,CRDM,gain,1.0,0.5357142857142857,0.7142857142857143,0.23809523809523808,112,0,0,0,28.622400062508305,8.0,2.756512592292883,1.5288858387461652,1,-28.622400062508305,-77.63248422271387,63.24480012501661,66.6817978676068,0.6313089765310653,0.9017857142857143,0.9999999721674493,p0095/crdm/p0095_crdm_gain_model_fit.eps
96,p0096,CRDM,gain,1.0,0.5178571428571429,0.7142857142857143,0.19047619047619047,112,0,0,0,25.58062517536864,8.0,3.0739324256847,1.573544434577096,1,-25.58062517536864,-77.63248422271388,57.16125035073728,60.59824809332746,0.6704907046130026,0.8928571428571429,0.9999999999852813,p0096/crdm/p0096_crdm_gain_model_fit.eps
97,p0097,CRDM,gain,1.0,0.5357142857142857,0.7428571428571429,0.19047619047619047,112,0,0,0,23.726552584111943,8.0,3.1178749305328672,1.6068593564265092,1,-23.726552584111943,-77.63248422271387,53.453105168223885,56.89010291081407,0.6943733950849149,0.9017857142857143,0.9999999999997503,p0097/crdm/p0097_crdm_gain_model_fit.eps
98,p0098,CRDM,gain,1.0,0.5446428571428571,0.7428571428571429,0.21428571428571427,112,0,0,0,23.439197675857052,8.0,2.933761550237884,1.610860812909199,1,-23.439197675857052,-77.63248422271387,52.878395351714104,56.31539309430429,0.6980748727734367,0.9017857142857143,0.9999999999972353,p0098/crdm/p0098_crdm_gain_model_fit.eps
99,p0099,CRDM,gain,1.0,0.5089285714285714,0.6857142857142857,0.21428571428571427,112,0,0,0,28.014250089653004,8.0,2.8758631398999293,1.5310016654636636,1,-28.014250089653004,-77.63248422271387,62.02850017930601,65.4654979218962,0.6391426814413786,0.875,0.9999999940177339,p0099/crdm/p0099_crdm_gain_model_fit.eps
100,p0100,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323482,8.0,-4.167,2.0334823686115038,1,-6.759122217323482,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294700384195,p0100/crdm/p0100_crdm_gain_model_fit.eps
101,p0101,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.0334823648703884,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.801729468900658,p0101/crdm/p0101_crdm_gain_model_fit.eps
102,p0102,CRDM,gain,1.0,0.9375,0.9,1.0,112,0,0,0,5.221215255905848,8.0,-4.167,2.146050972497464,1,-5.221215255905848,-77.63248422271387,16.442430511811693,19.879428254401883,0.9327444521686682,0.9732142857142857,0.8359186194068988,p0102/crdm/p0102_crdm_gain_model_fit.eps
103,p0103,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.0334823697852435,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294703953816,p0103/crdm/p0103_crdm_gain_model_fit.eps
104,p0104,CRDM,gain,1.0,0.9375,0.9,1.0,112,0,0,0,5.2212152559058485,8.0,-4.167,2.146050971174868,1,-5.2212152559058485,-77.63248422271387,16.442430511811697,19.879428254401887,0.9327444521686681,0.9732142857142857,0.8359186190084258,p0104/crdm/p0104_crdm_gain_model_fit.eps
105,p0105,CRDM,gain,1.0,0.9375,0.9,1.0,112,0,0,0,5.2212152559058485,8.0,-4.167,2.1460509709658986,1,-5.2212152559058485,-77.63248422271387,16.442430511811697,19.879428254401887,0.9327444521686681,0.9732142857142857,0.8359186189454673,p0105/crdm/p0105_crdm_gain_model_fit.eps
106,p0106,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.564728221620317,8.0,-4.167,2.0580479842797477,1,-6.564728221620317,-77.63248422271387,19.129456443240635,22.56645418583082,0.9154383852668263,0.9732142857142857,0.8092065437662821,p0106/crdm/p0106_crdm_gain_model_fit.eps
107,p0107,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323484,8.0,-4.167,2.0334823705637155,1,-6.759122217323484,-77.63248422271387,19.518244434646967,22.955242177237157,0.9129343562170089,0.9732142857142857,0.8017294706321333,p0107/crdm/p0107_crdm_gain_model_fit.eps
108,p0108,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.0334823702837905,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294705470015,p0108/crdm/p0108_crdm_gain_model_fit.eps
109,p0109,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.0334823708156726,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294707087594,p0109/crdm/p0109_crdm_gain_model_fit.eps
110,p0110,CRDM,gain,1.0,0.9285714285714286,0.9,0.9761904761904762,112,0,0,0,7.073748934790993,8.0,-0.5129433811501208,2.1239803704176157,1,-7.073748934790993,-77.63248422271387,20.147497869581986,23.584495612172176,0.9088815847436023,0.9642857142857143,0.8292513541477642,p0110/crdm/p0110_crdm_gain_model_fit.eps
111,p0111,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.033482367274414,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294696317789,p0111/crdm/p0111_crdm_gain_model_fit.eps
112,p0112,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.03348236195881,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294680151782,p0112/crdm/p0112_crdm_gain_model_fit.eps
113,p0113,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323484,8.0,-4.167,2.0334823702939193,1,-6.759122217323484,-77.63248422271387,19.518244434646967,22.955242177237157,0.9129343562170089,0.9732142857142857,0.8017294705500819,p0113/crdm/p0113_crdm_gain_model_fit.eps
114,p0114,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.0334823726091416,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294712541957,p0114/crdm/p0114_crdm_gain_model_fit.eps
115,p0115,CRDM,gain,1.0,0.8571428571428571,0.8714285714285714,0.8333333333333334,112,0,0,0,12.002721244975133,8.0,1.0774251190652422,2.0729138865828496,1,-12.002721244975133,-77.63248422271387,30.005442489950266,33.442440232540456,0.8453904784169801,0.9553571428571429,0.8382335720121288,p0115/crdm/p0115_crdm_gain_model_fit.eps
116,p0116,CRDM,gain,1.0,0.8571428571428571,0.8857142857142857,0.8095238095238095,112,0,0,0,11.404823594669434,8.0,1.1646000566452404,2.1156482428104697,1,-11.404823594669434,-77.63248422271387,28.809647189338868,32.246644931929055,0.8530921210514015,0.9642857142857143,0.8764455067786465,p0116/crdm/p0116_crdm_gain_model_fit.eps
117,p0117,CRDM,gain,1.0,0.8571428571428571,0.8857142857142857,0.8095238095238095,112,0,0,0,11.404823594669432,8.0,1.1646000538961494,2.115648247627586,1,-11.404823594669432,-77.63248422271387,28.809647189338865,32.246644931929055,0.8530921210514015,0.9642857142857143,0.8764455075958876,p0117/crdm/p0117_crdm_gain_model_fit.eps
118,p0118,CRDM,gain,1.0,0.8660714285714286,0.8857142857142857,0.8333333333333334,112,0,0,0,11.233802214626449,8.0,1.0915394792460074,2.1027616060390466,1,-11.233802214626449,-77.63248422271387,28.467604429252898,31.904602171843088,0.8552950826306336,0.9642857142857143,0.8519854460415892,p0118/crdm/p0118_crdm_gain_model_fit.eps
119,p0119,CRDM,gain,1.0,0.8571428571428571,0.8857142857142857,0.8095238095238095,112,0,0,0,11.404823594669432,8.0,1.1646000628814943,2.115648253757207,1,-11.404823594669432,-77.63248422271387,28.809647189338865,32.246644931929055,0.8530921210514015,0.9642857142857143,0.8764455118929012,p0119/crdm/p0119_crdm_gain_model_fit.eps
120,p0120,CRDM,gain,1.0,0.6696428571428571,0.9,0.2857142857142857,112,0,0,0,6.5145754068564345,8.0,2.581645248760638,2.1830820395429544,1,-6.5145754068564345,-77.63248422271387,19.029150813712867,22.466148556303057,0.9160844139913484,0.9732142857142857,1.0,p0120/crdm/p0120_crdm_gain_model_fit.eps
121,p0121,CRDM,gain,1.0,0.6607142857142857,0.8857142857142857,0.2857142857142857,112,0,0,0,8.353782569591004,8.0,2.4804206855280175,2.0753216551324924,1,-8.353782569591004,-77.63248422271387,22.70756513918201,26.144562881772195,0.8923932081623785,0.9642857142857143,1.0,p0121/crdm/p0121_crdm_gain_model_fit.eps
122,p0122,CRDM,gain,1.0,0.6607142857142857,0.8857142857142857,0.2857142857142857,112,0,0,0,8.353782569591004,8.0,2.4804206534046234,2.0753216493209266,1,-8.353782569591004,-77.63248422271387,22.70756513918201,26.144562881772195,0.8923932081623785,0.9642857142857143,1.0,p0122/crdm/p0122_crdm_gain_model_fit.eps
123,p0123,CRDM,gain,1.0,0.6607142857142857,0.8857142857142857,0.2857142857142857,112,0,0,0,8.353782569591006,8.0,2.4804206402556557,2.075321649635693,1,-8.353782569591006,-77.63248422271387,22.707565139182012,26.144562881772202,0.8923932081623785,0.9642857142857143,1.0,p0123/crdm/p0123_crdm_gain_model_fit.eps
124,p0124,CRDM,gain,1.0,0.6607142857142857,0.8857142857142857,0.2857142857142857,112,0,0,0,8.353782569591008,8.0,2.4804206480047757,2.0753216497058182,1,-8.353782569591008,-77.63248422271387,22.707565139182016,26.144562881772202,0.8923932081623784,0.9642857142857143,1.0,p0124/crdm/p0124_crdm_gain_model_fit.eps
