,kappa_gt,gamma_gt,kappa_bhm_sing,gamma_bhm_sing,kappa_bhm_agg,gamma_bhm_agg
51,0.1353352832366127,0.4,0.1471166215,0.4247526726,0.1429605088,0.4286272387
52,0.1353352832366127,0.6000000000000001,0.1413654142,1.5689202799,0.141189269,1.9009149812
53,0.1353352832366127,0.8,0.1451025975,2.5386716439,0.1455171386,3.3209386817
54,0.1353352832366127,1.0,0.114310193,1.2615601029,0.1132877664,1.3676487733
55,0.1353352832366127,1.2000000000000002,0.1384132636,1.0044343001,0.1371398716,1.0656845342
56,0.1353352832366127,1.4,0.135139823,1.6893767348,0.1352730758,2.0623548924
57,0.1353352832366127,1.6,0.1346655512,3.466951769,0.1359006465,4.0833703836
58,0.1353352832366127,1.8,0.1394111034,2.1159381192,0.1401161408,2.75287313
59,0.1353352832366127,2.0,0.1451405377,2.5608944283,0.1455443084,3.3132586066
60,0.3678794411714423,0.2,0.4109413826,0.1968815852,0.3385431109,0.2019522996
61,0.3678794411714423,0.4,0.4314320244,0.3944192342,0.400907975,0.4066957104
62,0.3678794411714423,0.6000000000000001,0.4752393845,2.2724181152,0.4737379927,3.7708061862
63,0.3678794411714423,0.8,0.3393923459,0.5975040799,0.3266507148,0.6266427381
64,0.3678794411714423,1.0,0.4746744634,2.2594377514,0.4740022861,3.7823236675
65,0.3678794411714423,1.2000000000000002,0.3591892586,2.3839823627,0.3502604198,3.7002519819
66,0.3678794411714423,1.4,0.4119802114,2.3521601544,0.4065023159,3.694718715
67,0.3678794411714423,1.6,0.3593399819,2.4193665308,0.3503077741,3.7192053145
68,0.3678794411714423,1.8,0.4121946887,2.3493712325,0.406177855,3.6980085742
69,0.3678794411714423,2.0,0.4743247602,2.2846627838,0.473862775,3.7743312694
70,1.0,0.2,1.0010616968,0.2022833703,1.2136098554,0.204970653
71,1.0,0.4,0.9543397535,0.3376774475,0.933679529,0.3494139673
72,1.0,0.6000000000000001,1.056437508,1.5434177245,1.0485268865,3.2712337636
73,1.0,0.8,1.6077710645,0.6008530293,1.7542826554,0.6672574841
74,1.0,1.0,1.3858907973,1.6629793294,1.3565184671,3.4272300152
75,1.0,1.2000000000000002,0.9311454703,1.7871051464,0.9044249697,3.6065194036
76,1.0,1.4,0.9314915086,1.7760909444,0.9046450643,3.6058608648
77,1.0,1.6,1.0574266328,1.491649406,1.0481109135,3.2614579325
78,1.0,1.8,0.9286012985,1.7903634401,0.9053530886,3.6058450533
79,1.0,2.0,1.0570333905,1.502126951,1.048545585,3.2706079712
80,2.718281828459045,0.2,294429.0636647772,0.1745312947,1749.6821812793,0.1678458328
81,2.718281828459045,0.4,6.1713289863,0.7206619417,190.441981081,0.7673260698
82,2.718281828459045,0.6000000000000001,2.9304406893,1.6686754985,4.0202666883,3.2305494373
83,2.718281828459045,0.8,2.4500246164,1.6669810344,2.5016584988,3.22833522
84,2.718281828459045,1.0,2.455545473,1.6849269995,2.4769983891,3.2199325508
85,2.718281828459045,1.2000000000000002,3.393660372433166e+29,3.0129035047,1414.4785321629,3.2042161162
86,2.718281828459045,1.4,2.527643641,1.6983723344,2.4974553777,3.224025297
87,2.718281828459045,1.6,3.337164882566355e+23,2.9471237635,2121.1862996162,3.185284032
88,2.718281828459045,1.8,4.352473428884475e+21,2.940699242,1661.701745103,3.1805071265
89,2.718281828459045,2.0,9.508358364588298e+21,2.9110603514,1721.1098131376,3.201718926
90,7.3890560989306495,0.2,11.0398953124,0.2131649673,812.6594675161,0.2028892845
91,7.3890560989306495,0.4,5.8519816606765543e+26,2.8887630801,1783.3771144589,3.1992241344
92,7.3890560989306495,0.6000000000000001,1.1779488831476697e+26,2.9907732652,1887.0919790415,3.2189895829
93,7.3890560989306495,0.8,1.7643521849586507e+22,2.9369308239,2369.855602707,3.2024138489
94,7.3890560989306495,1.0,2.399749517188002e+34,3.048115419,2341.5675260511,3.2024886858
95,7.3890560989306495,1.2000000000000002,2.1717426389159885e+21,2.9988344268,1694.9199233895,3.1951344981
96,7.3890560989306495,1.4,5.1264451534046284e+33,3.0346547506,2016.2694103815,3.196206783
97,7.3890560989306495,1.6,8.559910726317545e+44,2.9743002056,1649.6066647219,3.1914893547
98,7.3890560989306495,1.8,4.5240698703266516e+21,2.975212479,1520.4838713017,3.197388922
99,7.3890560989306495,2.0,4.041957990320231e+19,2.9911468429,1637.8843161395,3.179493753
