,subject,task,response_rate,percent_impulse,conf_1,conf_2,conf_3,conf_4,negLL,gamma,kappa,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
41,p0041,CDD,1.0,0.25,112,0,0,0,7.110661856508833,1.101676960352548,0.0022,1,1,-7.110661856508833,-77.63248422271387,18.221323713017668,23.658321455607854,0.9084061018051464,0.9732142857142857,0.999999932380615,p0041/cdd/p0041_cdd_gain_model_fit.eps
42,p0042,CDD,1.0,0.2678571428571429,112,0,0,0,9.061700009079322,0.8689701945062642,0.0022,1,1,-9.061700009079322,-77.63248422271387,22.123400018158645,27.560397760748835,0.8832743779899802,0.9732142857142857,0.9999977890885327,p0042/cdd/p0042_cdd_gain_model_fit.eps
43,p0043,CDD,1.0,0.2589285714285714,112,0,0,0,0.6790124844056924,8.0,0.0022,1,1,-0.6790124844056924,-77.63248422271387,5.358024968811385,10.795022711401574,0.9912535005004126,1.0,1.0,p0043/cdd/p0043_cdd_gain_model_fit.eps
44,p0044,CDD,1.0,0.25,112,0,0,0,3.123975490135532,2.759498157619763,0.0022,1,1,-3.123975490135532,-77.63248422271387,10.247950980271064,15.684948722861252,0.9597594290403821,0.9910714285714286,1.0,p0044/cdd/p0044_cdd_gain_model_fit.eps
45,p0045,CDD,1.0,0.2589285714285714,112,0,0,0,0.6790124844056924,8.0,0.0022,1,1,-0.6790124844056924,-77.63248422271387,5.358024968811385,10.795022711401574,0.9912535005004126,1.0,1.0,p0045/cdd/p0045_cdd_gain_model_fit.eps
46,p0046,CDD,1.0,0.2589285714285714,112,0,0,0,0.6790124844056924,8.0,0.0022,1,1,-0.6790124844056924,-77.63248422271387,5.358024968811385,10.795022711401574,0.9912535005004126,1.0,1.0,p0046/cdd/p0046_cdd_gain_model_fit.eps
47,p0047,CDD,1.0,0.2589285714285714,112,0,0,0,0.6790124844056924,8.0,0.0022,1,1,-0.6790124844056924,-77.63248422271387,5.358024968811385,10.795022711401574,0.9912535005004126,1.0,1.0,p0047/cdd/p0047_cdd_gain_model_fit.eps
48,p0048,CDD,1.0,0.2589285714285714,112,0,0,0,0.6790124844056924,8.0,0.0022,1,1,-0.6790124844056924,-77.63248422271387,5.358024968811385,10.795022711401574,0.9912535005004126,1.0,1.0,p0048/cdd/p0048_cdd_gain_model_fit.eps
49,p0049,CDD,1.0,0.2589285714285714,112,0,0,0,0.6790124844056924,8.0,0.0022,1,1,-0.6790124844056924,-77.63248422271387,5.358024968811385,10.795022711401574,0.9912535005004126,1.0,1.0,p0049/cdd/p0049_cdd_gain_model_fit.eps
50,p0050,CDD,1.0,0.3303571428571429,112,0,0,0,15.884856768106191,0.560077110282562,0.005387784427368669,1,0,-15.884856768106191,-77.63248422271387,35.76971353621238,41.20671127880257,0.7953838921019796,0.9553571428571429,0.9999000978695348,p0050/cdd/p0050_cdd_gain_model_fit.eps
